datetime,pred_vol,p_up,ret_fwd
2024-01-05 14:00:00,0.001019871159731906,0.5716123283142915,0.0026577769659328343
2024-01-05 15:00:00,0.0013945988501295804,0.7142911855437,-0.0020222078501743734
2024-01-05 16:00:00,0.0009248567536648237,0.4459812074452452,-0.0008853677014212247
2024-01-05 17:00:00,0.0006826568128480211,0.4846064589409894,0.0007125760537902703
2024-01-05 18:00:00,0.0008756008870922185,0.4757338477328574,-0.0008033595033777319
2024-01-05 19:00:00,0.0007763600580437208,0.5587850826447633,-0.0005481855059751295
2024-01-05 20:00:00,0.000676294964152126,0.5400038583443633,0.0
2024-01-05 21:00:00,0.0005705118814995492,0.5077361446425382,0.0004753546877285242
2024-01-07 22:00:00,0.0005863770268680951,0.5474693554998915,-0.000264975695332903
2024-01-07 23:00:00,0.0006820682067545577,0.5114738823008445,0.0006397660284240825
2024-01-08 00:00:00,0.0006157032704897452,0.4624882123723226,-5.48020276751604e-05
2024-01-08 01:00:00,0.0006011572294795134,0.6191148655796351,-0.0009864905598333529
2024-01-08 02:00:00,0.0006621660973206087,0.5837286825853472,-0.0003840140439420603
2024-01-08 03:00:00,0.0006171789863906076,0.5696215875895804,0.00010061374383729671
2024-01-08 04:00:00,0.0006080195236978668,0.48351409973603005,-2.7437351380998898e-05
2024-01-08 08:00:00,0.0007586682852356683,0.5218281549243758,0.00029267311157266107
2024-01-08 09:00:00,0.0009127593379934905,0.4887314321136794,0.0005028847296766337
2024-01-08 10:00:00,0.0006484578778751182,0.4609896423711024,-0.000411244333966998
2024-01-08 11:00:00,0.0007655414648404631,0.5066647929561466,0.0006034065039906
2024-01-08 12:00:00,0.0006635452343843696,0.4913036600849611,0.000986797021334862
2024-01-08 18:00:00,0.0007896712198920907,0.34301256060209906,0.0005111681104124077
2024-01-08 19:00:00,0.000656653374140843,0.36355306912371704,-0.0005656469815435994
2024-01-08 20:00:00,0.0006906821864127418,0.5204876149596759,-0.00047468209992040933
2024-01-08 21:00:00,0.0005632332441999912,0.5609335815969757,5.4797022694952346e-05
2024-01-08 22:00:00,0.0005453968871746801,0.46107728144724514,0.00046574917124053705
2024-01-09 00:00:00,0.000589433505252399,0.5826604924524965,0.0005750693734480894
2024-01-09 01:00:00,0.0005719009935124652,0.45254184352093596,0.00010035122930251994
2024-01-09 02:00:00,0.0004615506300740293,0.3462265475308099,9.121923631338902e-06
2024-01-09 03:00:00,0.0004911537068702759,0.3473836451522147,-0.0006020414678866715
2024-01-09 04:00:00,0.0005285021977728312,0.4546684510751389,-0.0005932768047024473
2024-01-09 05:00:00,0.0004965431657653956,0.5920080426343262,4.566376853953891e-05
2024-01-09 06:00:00,0.0005175790322762546,0.45943043887203133,0.0005936018849144187
2024-01-09 07:00:00,0.0007109509990532532,0.4429290523793633,-0.0006388843254295784
2024-01-09 08:00:00,0.0007230514608387901,0.510088009090939,-0.000511434207642214
2024-01-09 09:00:00,0.0006170669242035592,0.5110552895421262,-0.0007949561403509664
2024-01-09 10:00:00,0.0006792666009244604,0.4923418364493936,-0.0003566431647964441
2024-01-09 11:00:00,0.0005109000958540345,0.43205168167168195,0.0008324642772197244
2024-01-09 12:00:00,0.0006050740294163664,0.512314642624006,0.0004935789040720895
2024-01-09 13:00:00,0.0006609787819241589,0.3288437019261941,-3.654336326852636e-05
2024-01-09 14:00:00,0.0006892363408944342,0.4983751850140343,-0.002530720387373786
2024-01-09 15:00:00,0.0008661837311053882,0.6231973838334299,0.0015112934840351144
2024-01-09 16:00:00,0.0008517424348688678,0.5383564463179502,-3.658213145774081e-05
2024-01-09 17:00:00,0.0006020820440308795,0.5260279830365702,-0.0008962950091001565
2024-01-09 18:00:00,0.0007448046231674325,0.46360659779592334,0.00010069479407892601
2024-01-09 19:00:00,0.0005834015538510565,0.4137230308266772,0.00024713506388907014
2024-01-09 20:00:00,0.0004734025114143821,0.37147430361146205,0.0002562248922484134
2024-01-09 21:00:00,0.00044840389599505554,0.3010736451478684,-0.0002287136230982867
2024-01-09 22:00:00,0.000458226326582489,0.43258559564946464,0.0003202723229809301
2024-01-09 23:00:00,0.0004607278198436266,0.31050777302580707,0.0001829541608349139
2024-01-10 02:00:00,0.00046428658075138243,0.22754459441826602,-0.00041157156314886034
2024-01-10 03:00:00,0.0005357681079328846,0.45639751076111873,0.00026534421549628817
2024-01-10 04:00:00,0.00044847964851541563,0.29187284647501277,1.8294746663372052e-05
2024-01-10 05:00:00,0.00045536759435654833,0.39130027574647736,-0.0007043348609166999
2024-01-10 06:00:00,0.0005478757131608,0.5686993006089409,0.001757501418816254
2024-01-10 12:00:00,0.0005599552683778358,0.46892483517074274,-0.0003015405983295416
2024-01-10 13:00:00,0.0006396862347477591,0.5209879747371953,-5.484210045236804e-05
2024-01-10 14:00:00,0.0005962276154050863,0.48995454631516544,0.0025045932778178237
2024-01-10 15:00:00,0.0009728831504865553,0.4693578029612617,-0.0007567952002770495
2024-01-10 16:00:00,0.0007216442493329868,0.5315928971808125,0.001149739939775296
2024-01-10 22:00:00,0.00048778735580752217,0.2945005829388382,0.00021874658208465014
2024-01-10 23:00:00,0.0004626852016058313,0.09459445127507919,0.00033716056132671035
2024-01-11 00:00:00,0.0004948302209730575,0.3939092380946091,0.00010020313909109291
2024-01-11 01:00:00,0.0004974224873894288,0.3859280654796349,-6.375924509050002e-05
2024-01-11 02:00:00,0.0005571758117347032,0.5638976097452157,0.00020039897614343438
2024-01-11 03:00:00,0.0004349944665526217,0.23598149040674202,-0.00023678770161117413
2024-01-11 04:00:00,0.0004526226457458224,0.4560642280117322,5.465625768619198e-05
2024-01-11 05:00:00,0.00047089488340389715,0.47222322352637747,0.0006740570033612059
2024-01-11 06:00:00,0.000617344155312184,0.589970679437059,-0.0006280892432890539
2024-01-11 07:00:00,0.000510308261613479,0.6394645089316425,-0.00034612161620584114
2024-01-11 08:00:00,0.0005404653629014122,0.510866584220132,-0.00102961275626412
2024-01-11 09:00:00,0.0006522447839577026,0.5593328994737838,0.0004742924377718616
2024-01-11 10:00:00,0.0005798179147121517,0.4277735015894664,0.0008752017066433471
2024-01-11 11:00:00,0.0006435955351018237,0.5392740574340322,0.000473653049141598
2024-01-11 12:00:00,0.0006712526987992988,0.43280084593729656,-0.004033249269371986
2024-01-11 13:00:00,0.0016059677886498742,0.6697846960562599,0.0013529078377243486
2024-01-11 14:00:00,0.00133174843031386,0.5669060592956531,-0.000712055649887744
2024-01-11 15:00:00,0.0011589600090326012,0.5443039314890308,-0.00037455236424766003
2024-01-11 16:00:00,0.0009224346350662853,0.5764145450694342,0.0007768019520575375
2024-01-11 17:00:00,0.000697959395595661,0.6298331524142934,0.0012693136574497554
2024-01-11 18:00:00,0.0007366857807883893,0.5745959683710267,0.0015686703694584025
2024-01-11 19:00:00,0.0007609539974022604,0.4682286996174511,-0.0009652245968366779
2024-01-11 20:00:00,0.0009871372241385067,0.5378051091178593,3.645876058455677e-05
2024-01-11 21:00:00,0.0005651527837553527,0.43586191249267653,6.380050493537404e-05
2024-01-11 22:00:00,0.0007418806589769898,0.4889614267585119,0.0009113776384384042
2024-01-11 23:00:00,0.000673512129952826,0.4391369123524749,-0.0006191724941725374
2024-01-12 00:00:00,0.0006564070667352882,0.5036522739240421,0.0006377783446918084
2024-01-12 01:00:00,0.0006834137445423587,0.48438984484392555,-0.00027315936117122686
2024-01-12 02:00:00,0.0006108884402571448,0.5504749123752184,-0.0004007431964734298
2024-01-12 06:00:00,0.000596104325336157,0.5771703336230264,-0.00078358480938856
2024-01-12 07:00:00,0.0008057669560459967,0.5191124154496417,0.0007659621031130825
2024-01-12 08:00:00,0.0008413478866667476,0.5178217975091142,-0.0011480637813210404
2024-01-12 09:00:00,0.000833949151896561,0.5020600776095473,-0.00021893016127860765
2024-01-12 10:00:00,0.0006323391244041262,0.5163956621267443,-0.00015510948905106403
2024-01-12 16:00:00,0.0008007028293515673,0.47898957593353814,-0.0007939187647720836
2024-01-12 17:00:00,0.0006931431360872695,0.4972791618205006,0.0008950098633739856
2024-01-12 18:00:00,0.000656687884037315,0.4879834319831237,-0.0003193605489349993
2024-01-12 19:00:00,0.0006840861848477111,0.338585868194097,-0.0004289925975957676
2024-01-12 20:00:00,0.0005777113793288167,0.6132438651492742,-0.0001552341295930626
2024-01-14 22:00:00,0.0005593661793778051,0.4738122530519362,-0.0004018448330973534
2024-01-14 23:00:00,0.0005062269198869219,0.5806540776651427,0.0007583302116926927
2024-01-15 00:00:00,0.0006452617206708978,0.4485408464352745,0.00011868460934505443
2024-01-15 01:00:00,0.0005328189469417815,0.45549517900353886,0.0009219786940763974
2024-01-15 02:00:00,0.0005630143067081547,0.39215838542471076,-4.560046694868092e-05
2024-01-15 03:00:00,0.000466830777688718,0.41397594392815973,-0.00013680763933865414
2024-01-15 04:00:00,0.0004870530111018447,0.41459278551201323,-0.000446966103550106
2024-01-15 08:00:00,0.0005995504446916627,0.5210749851684675,-0.0010312194854854573
2024-01-15 09:00:00,0.0006504199361253615,0.5096091195879294,-0.0006029269362175516
2024-01-15 10:00:00,0.0006210321453550397,0.5269440261965964,0.00048446069469831876
2024-01-15 11:00:00,0.000539381504741825,0.5689411919040371,0.0007765890382174234
2024-01-15 12:00:00,0.0006619546349329903,0.49594492813165764,-9.129251949091532e-05
2024-01-15 18:00:00,0.00044847935798370144,0.3449700116648964,-0.000219122050982401
2024-01-15 19:00:00,0.0004354565405386344,0.3670390546488791,0.00011871712448852101
2024-01-15 20:00:00,0.00041065741859707983,0.342644438614597,-0.0002100130573334802
2024-01-15 21:00:00,0.00039838839679510595,0.49151467916207797,-5.4797523151961514e-05
2024-01-15 22:00:00,0.0004519717606138272,0.5173356143212401,-0.0026669589361391077
2024-01-16 00:00:00,0.0007993792204123283,0.5316070566135742,0.000723469724165815
2024-01-16 01:00:00,0.0006758375476803869,0.559594446692467,-0.0003385952871198805
2024-01-16 02:00:00,0.00046250989557483396,0.5066608969491372,-0.00044856185576436225
2024-01-16 03:00:00,0.0005264979935408547,0.5048585854172464,-0.00012821804394214098
2024-01-16 04:00:00,0.0004891802416984305,0.48263519567557345,-0.00020151133501267182
2024-01-16 05:00:00,0.0004636360607892162,0.5265823832894581,0.0001740675931949376
2024-01-16 06:00:00,0.0005389519822012088,0.4810825505875645,0.00010991829406803433
2024-01-16 07:00:00,0.0007672227813692215,0.5510646338656539,-0.0012639214536928067
2024-01-16 08:00:00,0.0009422186019917842,0.4573494864654872,-0.0017057021807310724
2024-01-16 09:00:00,0.000720308667258224,0.47306276137717274,-0.0004501194194379554
2024-01-16 10:00:00,0.0005768857688371119,0.6236057101844351,0.0010201174513606581
2024-01-16 11:00:00,0.0007884961499672089,0.4979586862981678,-0.0005508529039129906
2024-01-16 12:00:00,0.0005683018258219327,0.5821374766944061,-0.0011114989619884774
2024-01-16 13:00:00,0.0009398249224529288,0.5702578655061782,-0.0001563347771309509
2024-01-16 14:00:00,0.0009423376430377874,0.4155950100559552,0.0012232809683234702
2024-01-16 15:00:00,0.0008473193465674251,0.5601032232047267,-0.0004409454605583951
2024-01-16 16:00:00,0.0011558442247504145,0.5625622917924781,-0.0016542749221112318
2024-01-16 17:00:00,0.0007748274027905041,0.7018403695751779,0.0006443951431016615
2024-01-16 18:00:00,0.0007243891567682898,0.4550917969963388,0.0003403895160030146
2024-01-16 19:00:00,0.0005737632584537063,0.5072816228171861,-0.00020232489699834044
2024-01-16 20:00:00,0.0005529243531238024,0.5003265343478729,0.00028515186636490775
2024-01-16 21:00:00,0.0005618765877019214,0.3294747070337932,0.0001103499011447795
2024-01-16 22:00:00,0.0005277141516636684,0.38866589398327606,0.0002482598821225146
2024-01-16 23:00:00,0.0005043612836344137,0.37658445408667535,-4.596264156486729e-05
2024-01-17 00:00:00,0.0005681288785862865,0.448734631718118,-6.43506559170337e-05
2024-01-17 01:00:00,0.000625392626782217,0.4802632880399188,-0.0002298385613945797
2024-01-17 02:00:00,0.0006572929562237785,0.44735518244083966,-0.0007724351016579201
2024-01-17 03:00:00,0.0005855160962776926,0.5880839000836626,0.0004233271674809469
2024-01-17 04:00:00,0.0005373580274258402,0.4799074801506257,-0.0005703299634803871
2024-01-17 05:00:00,0.0006469644258360355,0.5121584821152649,-0.00022089887433618394
2024-01-17 06:00:00,0.0006264402718652326,0.45978354158888396,0.0007180799646484548
2024-01-17 07:00:00,0.0007249080858747198,0.4890542876667387,-0.00031278461099715216
2024-01-17 08:00:00,0.0007583450824751416,0.5155202420442069,0.0009110401501837284
2024-01-17 09:00:00,0.000755585207347089,0.4663168611209259,-0.00045050843094363024
2024-01-17 10:00:00,0.0007849360456274325,0.5383495155893149,0.0006254771562865802
2024-01-17 11:00:00,0.0006824685548011989,0.457786302831198,-0.0003860826400698958
2024-01-17 12:00:00,0.0006631170397983916,0.4626374034739833,-0.0009655793936161894
2024-01-17 13:00:00,0.0009752106783816167,0.5011781310668076,-0.0013807323404332328
2024-01-17 14:00:00,0.0008393361276810063,0.4669149174217153,1.8435218641643658e-05
2024-01-17 15:00:00,0.0010536260270567728,0.343396076898152,0.0007558300304175702
2024-01-17 16:00:00,0.0007531460755288796,0.5817643999526394,0.0008934163504401571
2024-01-17 17:00:00,0.0006459059216695701,0.6136499350133916,-0.00011042707671915508
2024-01-17 18:00:00,0.0006392971924124867,0.4454084212664172,0.0007454650873850444
2024-01-17 19:00:00,0.0006558545383406008,0.5098879861618448,0.0006621420294654623
2024-01-17 20:00:00,0.0006317201921273489,0.4188827123752756,7.352265416771253e-05
2024-01-17 21:00:00,0.00044562546186062847,0.4711902517624274,-0.00013784484184586887
2024-01-17 22:00:00,0.00048442495259705626,0.4199318230966139,0.0005238826135307573
2024-01-17 23:00:00,0.0004982755481277402,0.47502165840322874,0.0007165166268601197
2024-01-18 00:00:00,0.0006814400238567578,0.37884931324099025,0.0002019497328755726
2024-01-18 01:00:00,0.0006001363112449751,0.3860985713961857,-0.0002477973568282277
2024-01-18 02:00:00,0.000627588102520786,0.4197516943407049,0.00019277904767145415
2024-01-18 03:00:00,0.0005712291245018477,0.43403613238704053,-0.00011931640875961769
2024-01-18 04:00:00,0.0005221336264405758,0.5702449339097719,5.507568316787115e-05
2024-01-18 05:00:00,0.0005336830577656241,0.5545313381141213,0.000844447300063278
2024-01-18 06:00:00,0.0006247494387429927,0.492125561906143,-0.0014490228266950123
2024-01-18 07:00:00,0.0007645261991221826,0.5032665469114884,-0.0007714844646907748
2024-01-18 08:00:00,0.0006162830741770092,0.6381390795620516,0.0004411886357158501
2024-01-18 09:00:00,0.0009264335494784967,0.6655875829885292,0.0009554871606414217
2024-01-18 10:00:00,0.0006401569615538154,0.40529688246725776,-0.0005323591772297132
2024-01-18 11:00:00,0.0006144364693810907,0.537256920079371,-0.0010744689643773508
2024-01-18 12:00:00,0.0007834127595937579,0.5728362547270086,-0.002298343354110277
2024-01-18 13:00:00,0.0008648974518450986,0.5699047604591044,0.000645018613394166
2024-01-18 14:00:00,0.0008260713425489312,0.4507512324799976,-0.0006722286682504519
2024-01-18 15:00:00,0.0008607264525593978,0.4418965360581089,0.0008938362160317848
2024-01-18 16:00:00,0.0008060951151967155,0.4824243395128586,-0.0002025446979321277
2024-01-18 17:00:00,0.0007269839498339224,0.5376680387157916,0.0003775461342958586
2024-01-18 18:00:00,0.0006479423275501097,0.46226178936379525,-0.00018409934000385153
2024-01-18 19:00:00,0.0006092946755371676,0.5222248195090888,0.0006720863216622686
2024-01-18 20:00:00,0.0005559245142938185,0.44546452648747176,0.00061643205446682
2024-01-18 21:00:00,0.0005703699915833616,0.4666082240474619,-0.0003218183657142104
2024-01-18 22:00:00,0.0005258119769433054,0.5467815698675047,0.000708228325453808
2024-01-18 23:00:00,0.0005467311507088892,0.3776785387567739,-9.191260949115154e-06
2024-01-19 00:00:00,0.0004993530211119345,0.43616151241572965,0.0005239066894611177
2024-01-19 01:00:00,0.0006270896254261791,0.42143724413642536,0.00023884984612565496
2024-01-19 02:00:00,0.0005505405191239745,0.5850495040843133,7.34747109227829e-05
2024-01-19 03:00:00,0.0004890218059429147,0.3955745404953068,-0.00022959160245739074
2024-01-19 04:00:00,0.000480090846593924,0.42180212530695627,-0.0005144032921812203
2024-01-19 05:00:00,0.0005383468734154705,0.4744055369349755,9.190500698474935e-06
2024-01-19 06:00:00,0.0005584214941822242,0.5198238789314492,-0.0001378562435093711
2024-01-19 07:00:00,0.0006609935111938396,0.5168108949777434,-0.00021140871739244727
2024-01-19 08:00:00,0.0006991852825541088,0.5180883201056273,0.0005332303647112013
2024-01-19 09:00:00,0.0006631653083040536,0.518871535108505,-0.00019296327265716506
2024-01-19 10:00:00,0.0006523653219845703,0.5892297929278252,0.0005973825454010928
2024-01-19 11:00:00,0.0006753409439300385,0.5771185118650999,-0.0004316956453849219
2024-01-19 12:00:00,0.0005365842770269705,0.5201946044824135,-0.00019296859206441308
2024-01-19 13:00:00,0.0006977645419394288,0.4654540425520719,-3.6763016405538806e-05
2024-01-19 14:00:00,0.0007896598716213488,0.4418670939881637,0.00022058620784726202
2024-01-19 15:00:00,0.0008312402546527077,0.6308277854240739,0.00037675166551798256
2024-01-19 16:00:00,0.0005057489028102843,0.5473445368784475,0.00027556812962714616
2024-01-19 17:00:00,0.000654547689921264,0.5901594342448684,0.00022039377020277584
2024-01-19 18:00:00,0.0005914732108560696,0.5042534440497595,1.836210062444721e-05
2024-01-19 19:00:00,0.000517628453023156,0.6124959474107748,0.0002570646884925143
2024-01-19 20:00:00,0.00047541509558303723,0.39421427836964873,9.178522257924371e-05
2024-01-19 21:00:00,0.00045666636472004485,0.5528365940737369,0.00046806167400892384
2024-01-22 00:00:00,0.0005309996483525678,0.5566585848424802,6.421370320430775e-05
2024-01-22 01:00:00,0.000502402268127429,0.599605387758514,0.0004953310462492144
2024-01-22 02:00:00,0.0005447423098386808,0.5682186283069972,-0.00048591755904348055
2024-01-22 03:00:00,0.00046854685642282623,0.6508876505537904,8.255441711990663e-05
2024-01-22 04:00:00,0.0004383510327295602,0.6079412441581511,-0.00012840738158992338
2024-01-22 05:00:00,0.0004867230030731672,0.6591598056931419,0.0003118865466817944
2024-01-22 06:00:00,0.0005299180518352167,0.6809091791137343,-0.0006510894285085556
2024-01-22 07:00:00,0.0005644318402800127,0.5726518782425581,-0.0005505748919496511
2024-01-22 08:00:00,0.0006482685042572873,0.6345005993530514,0.00047742776609727144
2024-01-22 09:00:00,0.0006257018703194187,0.5301266257401404,-0.000936046031440152
2024-01-22 10:00:00,0.0005507294401093804,0.47662865637306884,0.00028475111833703437
2024-01-22 11:00:00,0.0005460191466236505,0.43878748656925565,0.0002479384378042404
2024-01-22 12:00:00,0.00061613794094603,0.5371591445087568,-9.18062887307336e-05
2024-01-22 13:00:00,0.0007077823224327039,0.685970969702908,-0.0001652664922188185
2024-01-22 14:00:00,0.0006102147091224461,0.6358956972371234,-0.00041323452436714536
2024-01-22 15:00:00,0.0007086543798708809,0.5287946442344501,0.0007900635725572869
2024-01-22 16:00:00,0.0005877939296024572,0.36482377254493076,0.0002386678661256969
2024-01-22 17:00:00,0.000557466756463787,0.3597937385567427,-0.0005781726074666205
2024-01-22 18:00:00,0.0006013760083872553,0.3740063702991321,-0.0004958632152137765
2024-01-22 19:00:00,0.0005686585678331605,0.5193967478087688,-5.5123246391675096e-05
2024-01-22 20:00:00,0.0004642037630426289,0.44836141427936604,-0.00020212971214905728
2024-01-22 21:00:00,0.00041421967959169446,0.3842208163313816,-7.351657339260687e-05
2024-01-22 22:00:00,0.0004604231755730084,0.5243786701026559,-0.00035841964507254964
2024-01-22 23:00:00,0.0004346500092712398,0.5698182140757037,0.0005424190048910482
2024-01-23 00:00:00,0.0005023859018949971,0.41261932455273154,0.00047780503716765566
2024-01-23 01:00:00,0.0005894648063450831,0.44264706501390516,-9.184170164300287e-05
2024-01-23 02:00:00,0.0005619840466229287,0.4698334120010742,0.0004959907415060805
2024-01-23 03:00:00,0.0005419072594195791,0.48461761667172515,0.0005141057772637403
2024-01-23 04:00:00,0.0004797052783686163,0.32588446154160944,0.0007891138984978951
2024-01-23 05:00:00,0.0005598496124107048,0.34015781682799384,0.0006417955606086156
2024-01-23 06:00:00,0.0006011555547811283,0.26863959366672097,-0.0005131071386031971
2024-01-23 07:00:00,0.0006120015978992987,0.6265939002959146,-0.001210087731360554
2024-01-23 08:00:00,0.0006940271069415977,0.4638142888170073,-0.0007067397270331677
2024-01-23 09:00:00,0.0005756715130377859,0.5345827128451873,-0.001653287286220828
2024-01-23 10:00:00,0.000729474702474719,0.44880369738662007,-0.00028520433510592635
2024-01-23 11:00:00,0.0006298954032255317,0.3841224059688347,-0.00023927187727190713
2024-01-23 12:00:00,0.0006654943124310886,0.40683187474336585,0.0009481116010197077
2024-01-23 13:00:00,0.0005820931845123349,0.6835803124853295,-0.0019679970572007432
2024-01-23 14:00:00,0.0008277263732598249,0.47604950781755945,-0.002008735233953063
2024-01-23 15:00:00,0.001101631379995964,0.5658010037381968,-0.00024005613620425859
2024-01-23 16:00:00,0.0007161876882102035,0.6166346901547682,0.00029552464860271854
2024-01-23 17:00:00,0.0006478624872850008,0.40856943316802113,0.0005170153442768388
2024-01-23 18:00:00,0.000577066062890533,0.5191672211715196,0.0007474393282274061
2024-01-23 19:00:00,0.0006254621652291006,0.5372781915926975,0.0004149339332968349
2024-01-23 20:00:00,0.000525962090963197,0.49015264290787575,0.00031337560831734557
2024-01-23 21:00:00,0.0005658374261322484,0.5892380050842032,-7.371233760233853e-05
2024-01-23 22:00:00,0.0006369119518857649,0.6119864189086162,0.0004607360719484088
2024-01-23 23:00:00,0.0005437640497170993,0.5301571592361288,-0.0001197362119146339
2024-01-24 00:00:00,0.0005114100671858421,0.5147485940522334,0.00018423161598768445
2024-01-24 01:00:00,0.0005753124141505577,0.4892608588022005,-9.209884047556294e-05
2024-01-24 02:00:00,0.0005137060970399087,0.4854633419012956,0.00018421464690665523
2024-01-24 03:00:00,0.0005031923594233819,0.32082359466194454,0.0005157060107376932
2024-01-24 04:00:00,0.0005486028965107055,0.48314105594045575,-0.0002209029407703733
